app_id,customer_id,application_date,product,requested_amount,tenure_months,channel,approval_status,rejection_reason,approved_amount,interest_rate,risk_score
APP0005669,CUST001895,2025-10-06,Two Wheeler Loan,48000,36,App,Rejected,Affordability policy,0,0.0,280.4
APP0005670,CUST001599,2026-03-03,Personal Loan,175000,12,Branch,Approved,,175000,22.28,372.2
APP0005671,CUST000308,2026-04-24,Personal Loan,169000,12,App,Rejected,Policy score cutoff,0,0.0,337.3
APP0005672,CUST001327,2025-09-12,Two Wheeler Loan,78000,18,App,Approved,,72000,21.32,341.4
APP0005673,CUST002164,2025-09-07,Two Wheeler Loan,61000,12,App,Rejected,Affordability policy,0,0.0,261.7
APP0005674,CUST001366,2026-06-22,Personal Loan,131000,18,Referral,Rejected,Low bureau score,0,0.0,487.3
APP0005675,CUST002107,2026-06-23,Personal Loan,77000,9,App,Rejected,Affordability policy,0,0.0,302.1
APP0005676,CUST000809,2026-06-16,Two Wheeler Loan,51000,12,App,Rejected,Policy score cutoff,0,0.0,400.3
APP0005677,CUST001704,2025-11-07,Personal Loan,77000,6,Referral,Rejected,Policy score cutoff,0,0.0,344.1
APP0005678,CUST000427,2025-12-10,Two Wheeler Loan,97000,12,App,Approved,,91000,19.0,252.8
APP0005679,CUST001615,2025-07-26,Merchant Loan,184000,12,App,Approved,,151000,16.55,240.5
APP0005680,CUST000114,2026-05-12,Two Wheeler Loan,69000,24,App,Rejected,Policy score cutoff,0,0.0,364.6
APP0005681,CUST001095,2025-08-12,Two Wheeler Loan,95000,6,App,Approved,,95000,18.25,188.4
APP0005682,CUST002434,2026-03-17,Personal Loan,97000,12,App,Approved,,91000,14.53,163.4
APP0005683,CUST000700,2025-07-05,Personal Loan,143000,9,App,Rejected,Affordability policy,0,0.0,266.9
APP0005684,CUST000442,2026-06-25,Two Wheeler Loan,73000,18,App,Approved,,70000,17.15,211.5
APP0005685,CUST001452,2026-01-27,Personal Loan,114000,18,Partner,Rejected,Recent delinquency,0,0.0,523.4
APP0005686,CUST002011,2026-05-13,Consumer Durable Loan,65000,18,App,Approved,,57000,19.62,268.2
APP0005687,CUST001962,2025-10-14,Two Wheeler Loan,119000,12,App,Rejected,Policy score cutoff,0,0.0,343.3
APP0005688,CUST001955,2026-05-09,Personal Loan,93000,12,App,Rejected,Policy score cutoff,0,0.0,385.2
APP0005689,CUST001450,2026-04-07,Two Wheeler Loan,95000,24,App,Rejected,Affordability policy,0,0.0,311.5
APP0005690,CUST000934,2025-09-05,Personal Loan,134000,18,Partner,Approved,,133000,17.83,276.4
APP0005691,CUST002046,2026-02-02,Two Wheeler Loan,71000,6,Branch,Approved,,59000,13.15,90.9
APP0005692,CUST000467,2026-05-02,Personal Loan,235000,12,Referral,Approved,,191000,16.45,213.5
APP0005693,CUST000675,2025-10-01,Consumer Durable Loan,10000,12,Referral,Rejected,Low bureau score,0,0.0,428.2
APP0005694,CUST000969,2025-09-27,Personal Loan,132000,12,Branch,Approved,,119000,19.28,324.7
APP0005695,CUST000922,2026-02-24,Consumer Durable Loan,79000,12,Partner,Approved,,70000,19.66,284.6
APP0005696,CUST001946,2025-07-12,Two Wheeler Loan,67000,12,Branch,Rejected,Policy score cutoff,0,0.0,337.9
APP0005697,CUST000730,2026-03-02,Personal Loan,95000,18,Branch,Approved,,82000,21.5,383.7
APP0005698,CUST001103,2025-10-12,Two Wheeler Loan,67000,12,App,Approved,,63000,13.32,133.6
APP0005699,CUST001520,2026-06-19,Two Wheeler Loan,118000,18,App,Approved,,95000,18.64,235.5
APP0005700,CUST000740,2026-04-23,Personal Loan,203000,6,App,Rejected,Affordability policy,0,0.0,320.2
APP0005701,CUST000914,2026-05-10,Personal Loan,83000,12,App,Rejected,Affordability policy,0,0.0,285.1
APP0005702,CUST000172,2025-10-05,Merchant Loan,123000,24,App,Approved,,119000,21.53,317.5
APP0005703,CUST001574,2025-07-15,Personal Loan,134000,12,Referral,Approved,,111000,18.47,244.9
APP0005704,CUST001776,2025-08-06,Personal Loan,170000,12,Branch,Rejected,Affordability policy,0,0.0,311.9
APP0005705,CUST000722,2026-01-24,Personal Loan,121000,18,App,Rejected,Policy score cutoff,0,0.0,333.2
APP0005706,CUST000938,2025-09-05,Consumer Durable Loan,24000,6,Branch,Approved,,21000,19.07,224.0
APP0005707,CUST001696,2025-10-14,Consumer Durable Loan,86000,12,Partner,Approved,,67000,15.69,185.4
APP0005708,CUST000407,2026-02-15,Two Wheeler Loan,72000,24,Branch,Rejected,Affordability policy,0,0.0,244.7
APP0005709,CUST001816,2025-08-18,Two Wheeler Loan,78000,12,Partner,Rejected,Affordability policy,0,0.0,261.0
APP0005710,CUST000630,2026-05-02,Two Wheeler Loan,53000,9,App,Approved,,52000,19.36,264.4
APP0005711,CUST002214,2026-03-26,Personal Loan,109000,12,Referral,Approved,,95000,14.95,98.0
APP0005712,CUST000398,2025-08-27,Two Wheeler Loan,60000,12,App,Approved,,58000,18.82,281.3
APP0005713,CUST002431,2025-09-11,Consumer Durable Loan,55000,18,App,Rejected,Affordability policy,0,0.0,309.5
APP0005714,CUST001977,2026-01-17,Personal Loan,127000,12,App,Approved,,99000,18.17,217.9
APP0005715,CUST001648,2026-02-22,Personal Loan,202000,12,Partner,Approved,,186000,18.05,203.7
APP0005716,CUST001725,2025-10-05,Personal Loan,129000,12,App,Rejected,Affordability policy,0,0.0,186.8
APP0005717,CUST001812,2026-06-23,Personal Loan,68000,24,App,Approved,,63000,17.81,251.0
APP0005718,CUST000975,2026-01-23,Two Wheeler Loan,80000,18,Branch,Rejected,Recent delinquency,0,0.0,287.5
APP0005719,CUST002007,2026-05-18,Merchant Loan,188000,18,Branch,Rejected,Affordability policy,0,0.0,307.7
APP0005720,CUST002439,2026-03-09,Personal Loan,138000,12,App,Rejected,Affordability policy,0,0.0,231.8
APP0005721,CUST002046,2026-06-25,Two Wheeler Loan,65000,12,Partner,Approved,,53000,16.55,201.5
APP0005722,CUST000498,2025-10-09,Consumer Durable Loan,45000,12,App,Rejected,Low bureau score,0,0.0,464.8
APP0005723,CUST001472,2026-06-24,Two Wheeler Loan,61000,36,Branch,Approved,,54000,16.48,226.7
APP0005724,CUST001490,2026-02-25,Personal Loan,116000,12,Referral,Rejected,Policy score cutoff,0,0.0,346.2
APP0005725,CUST002037,2025-11-22,Two Wheeler Loan,10000,18,Branch,Rejected,Policy score cutoff,0,0.0,415.7
APP0005726,CUST001956,2025-07-13,Personal Loan,115000,36,App,Rejected,Policy score cutoff,0,0.0,335.8
APP0005727,CUST001617,2026-03-03,Two Wheeler Loan,52000,9,Partner,Approved,,46000,17.59,243.6
APP0005728,CUST002408,2026-02-14,Consumer Durable Loan,34000,24,Partner,Rejected,Affordability policy,0,0.0,253.0
APP0005729,CUST001950,2025-07-09,Personal Loan,151000,18,Partner,Rejected,Low bureau score,0,0.0,455.6
APP0005730,CUST001779,2025-12-10,Merchant Loan,216000,12,Branch,Approved,,216000,16.89,233.0
APP0005731,CUST001043,2026-05-18,Personal Loan,152000,24,App,Rejected,Policy score cutoff,0,0.0,374.0
APP0005732,CUST002356,2026-02-03,Two Wheeler Loan,97000,18,App,Rejected,Low bureau score,0,0.0,594.9
APP0005733,CUST001353,2025-09-13,Personal Loan,76000,12,App,Rejected,Low bureau score,0,0.0,502.4
APP0005734,CUST001558,2026-06-01,Consumer Durable Loan,14000,18,App,Approved,,12000,18.64,306.0
APP0005735,CUST002237,2026-05-18,Personal Loan,110000,12,Partner,Approved,,102000,16.76,225.7
APP0005736,CUST000272,2026-06-09,Personal Loan,115000,12,App,Rejected,Policy score cutoff,0,0.0,402.9
APP0005737,CUST002305,2025-09-10,Personal Loan,44000,12,Partner,Approved,,34000,16.93,190.5
APP0005738,CUST001489,2026-04-22,Personal Loan,101000,18,App,Approved,,98000,20.48,298.7
APP0005739,CUST000635,2026-03-25,Personal Loan,150000,9,Partner,Approved,,148000,18.56,307.2
APP0005740,CUST001735,2026-03-16,Consumer Durable Loan,104000,9,App,Approved,,99000,18.04,185.8
APP0005741,CUST000020,2025-07-16,Merchant Loan,265000,12,Partner,Rejected,Affordability policy,0,0.0,318.2
APP0005742,CUST000752,2025-12-12,Personal Loan,180000,24,Partner,Approved,,136000,17.53,194.6
APP0005743,CUST001216,2025-11-12,Personal Loan,85000,24,Partner,Approved,,64000,17.96,200.5
APP0005744,CUST000005,2025-10-22,Merchant Loan,260000,12,App,Approved,,219000,21.81,264.2
APP0005745,CUST000944,2025-12-06,Two Wheeler Loan,74000,12,Partner,Approved,,74000,17.33,245.5
APP0005746,CUST000319,2026-01-04,Consumer Durable Loan,53000,6,Partner,Approved,,50000,18.4,249.6
APP0005747,CUST002449,2026-04-25,Personal Loan,143000,9,Partner,Rejected,Policy score cutoff,0,0.0,393.4
APP0005748,CUST000827,2026-02-02,Consumer Durable Loan,84000,36,Partner,Rejected,Affordability policy,0,0.0,301.8
APP0005749,CUST001834,2025-12-05,Two Wheeler Loan,62000,12,App,Approved,,52000,18.85,211.9
APP0005750,CUST000694,2026-04-15,Personal Loan,23000,6,App,Approved,,22000,17.0,182.9
APP0005751,CUST001739,2026-04-21,Two Wheeler Loan,54000,24,App,Rejected,Policy score cutoff,0,0.0,372.6
APP0005752,CUST000373,2025-12-12,Personal Loan,121000,36,Referral,Rejected,Low bureau score,0,0.0,469.7
APP0005753,CUST000029,2025-11-16,Two Wheeler Loan,25000,9,Branch,Approved,,24000,18.94,321.6
APP0005754,CUST000617,2026-05-18,Two Wheeler Loan,83000,6,Branch,Approved,,71000,17.69,213.6
APP0005755,CUST000390,2025-08-24,Personal Loan,187000,6,Branch,Approved,,146000,20.23,322.6
APP0005756,CUST000204,2026-02-01,Merchant Loan,242000,36,App,Approved,,201000,19.1,334.5
APP0005757,CUST001231,2026-02-05,Personal Loan,155000,9,App,Approved,,117000,16.26,228.5
APP0005758,CUST001149,2026-01-05,Two Wheeler Loan,44000,24,App,Rejected,Policy score cutoff,0,0.0,390.0
APP0005759,CUST000428,2025-09-02,Consumer Durable Loan,66000,12,Partner,Approved,,63000,20.02,320.0
APP0005760,CUST000424,2025-11-11,Personal Loan,80000,24,App,Rejected,Affordability policy,0,0.0,221.3
APP0005761,CUST001141,2025-11-24,Personal Loan,68000,12,App,Approved,,51000,19.65,327.2
APP0005762,CUST002341,2025-11-05,Consumer Durable Loan,93000,12,App,Rejected,Affordability policy,0,0.0,274.7
APP0005763,CUST000147,2026-04-15,Personal Loan,114000,12,Referral,Rejected,Policy score cutoff,0,0.0,365.6
APP0005764,CUST001937,2025-07-23,Consumer Durable Loan,67000,9,Branch,Rejected,Affordability policy,0,0.0,272.9
APP0005765,CUST001251,2025-07-21,Merchant Loan,259000,24,App,Rejected,Policy score cutoff,0,0.0,425.6
APP0005766,CUST001912,2025-12-01,Personal Loan,81000,12,App,Approved,,68000,16.02,122.0
APP0005767,CUST000239,2025-08-16,Consumer Durable Loan,29000,24,App,Approved,,26000,20.09,394.8
APP0005768,CUST001554,2026-05-23,Personal Loan,121000,6,Partner,Approved,,107000,19.75,315.4
APP0005769,CUST000919,2026-03-18,Personal Loan,53000,6,App,Approved,,51000,15.81,166.7
APP0005770,CUST000914,2025-11-07,Two Wheeler Loan,62000,24,Partner,Rejected,Affordability policy,0,0.0,300.1
APP0005771,CUST001099,2026-04-05,Two Wheeler Loan,18000,18,Branch,Approved,,16000,19.18,176.1
APP0005772,CUST000861,2026-06-09,Personal Loan,68000,12,App,Rejected,Affordability policy,0,0.0,283.6
APP0005773,CUST001489,2025-09-26,Consumer Durable Loan,57000,36,App,Approved,,51000,17.5,286.1
APP0005774,CUST000942,2025-08-26,Consumer Durable Loan,68000,12,App,Rejected,Policy score cutoff,0,0.0,434.1
APP0005775,CUST000756,2025-08-12,Personal Loan,130000,12,Branch,Rejected,Low bureau score,0,0.0,512.4
APP0005776,CUST002159,2026-05-22,Personal Loan,118000,12,App,Rejected,Affordability policy,0,0.0,325.2
APP0005777,CUST001791,2025-07-18,Personal Loan,159000,24,App,Rejected,Affordability policy,0,0.0,272.6
APP0005778,CUST000426,2025-10-12,Consumer Durable Loan,124000,12,App,Approved,,95000,18.92,238.4
APP0005779,CUST000293,2025-12-01,Consumer Durable Loan,88000,18,Branch,Approved,,77000,18.59,204.1
APP0005780,CUST000737,2025-11-09,Personal Loan,123000,6,Partner,Rejected,Affordability policy,0,0.0,302.6
APP0005781,CUST000575,2026-03-02,Two Wheeler Loan,85000,12,Partner,Rejected,Policy score cutoff,0,0.0,357.3
APP0005782,CUST000348,2026-03-25,Two Wheeler Loan,10000,18,App,Approved,,9000,20.54,301.0
APP0005783,CUST000736,2026-01-15,Consumer Durable Loan,129000,24,App,Rejected,Affordability policy,0,0.0,234.3
APP0005784,CUST002319,2026-05-12,Personal Loan,80000,36,App,Approved,,70000,20.31,336.9
APP0005785,CUST000661,2026-01-16,Merchant Loan,119000,24,Referral,Rejected,Policy score cutoff,0,0.0,362.2
APP0005786,CUST001432,2025-08-04,Personal Loan,56000,18,App,Rejected,Low bureau score,0,0.0,572.5
APP0005787,CUST001044,2026-03-03,Two Wheeler Loan,66000,18,Partner,Approved,,52000,18.2,301.5
APP0005788,CUST000746,2025-12-10,Two Wheeler Loan,105000,18,Partner,Approved,,93000,15.92,180.9
APP0005789,CUST000189,2025-12-26,Two Wheeler Loan,77000,18,App,Rejected,Policy score cutoff,0,0.0,342.7
APP0005790,CUST000786,2026-05-04,Consumer Durable Loan,71000,6,App,Rejected,Affordability policy,0,0.0,278.6
APP0005791,CUST002237,2026-04-23,Two Wheeler Loan,72000,24,App,Rejected,Affordability policy,0,0.0,250.9
APP0005792,CUST000537,2025-07-08,Personal Loan,95000,9,Partner,Approved,,86000,18.96,282.2
APP0005793,CUST001052,2025-08-21,Two Wheeler Loan,115000,24,Partner,Approved,,93000,19.79,270.1
APP0005794,CUST001800,2026-05-13,Consumer Durable Loan,107000,24,App,Approved,,94000,17.92,264.0
APP0005795,CUST001985,2025-12-20,Consumer Durable Loan,87000,12,Branch,Approved,,86000,18.03,253.5
APP0005796,CUST002448,2026-03-17,Two Wheeler Loan,79000,6,App,Approved,,61000,18.47,260.7
APP0005797,CUST000193,2025-07-14,Personal Loan,108000,12,App,Approved,,90000,20.32,300.8
APP0005798,CUST001389,2026-01-13,Personal Loan,87000,12,Referral,Rejected,Policy score cutoff,0,0.0,428.1
APP0005799,CUST000316,2026-05-05,Personal Loan,62000,18,App,Approved,,60000,16.41,126.3
APP0005800,CUST001283,2026-03-24,Personal Loan,28000,18,Branch,Rejected,Affordability policy,0,0.0,273.1
APP0005801,CUST001456,2026-03-12,Two Wheeler Loan,50000,12,Referral,Approved,,43000,22.18,353.0
APP0005802,CUST000337,2025-12-18,Consumer Durable Loan,79000,12,Partner,Rejected,Policy score cutoff,0,0.0,370.7
APP0005803,CUST000815,2026-05-17,Merchant Loan,10000,9,App,Rejected,Affordability policy,0,0.0,259.3
APP0005804,CUST001080,2025-09-02,Merchant Loan,281000,12,App,Rejected,Low bureau score,0,0.0,504.8
APP0005805,CUST001850,2025-09-07,Personal Loan,116000,24,Partner,Approved,,101000,17.29,282.5
APP0005806,CUST002197,2026-03-22,Personal Loan,52000,24,Referral,Approved,,42000,21.03,361.4
APP0005807,CUST001494,2026-05-05,Personal Loan,150000,24,Branch,Approved,,114000,18.03,221.3
APP0005808,CUST000860,2025-08-25,Two Wheeler Loan,74000,12,Referral,Rejected,Affordability policy,0,0.0,287.5
APP0005809,CUST001717,2025-10-02,Two Wheeler Loan,80000,12,App,Rejected,Low bureau score,0,0.0,517.4
APP0005810,CUST000841,2026-05-22,Personal Loan,67000,24,App,Rejected,Policy score cutoff,0,0.0,413.7
APP0005811,CUST002380,2025-08-13,Consumer Durable Loan,87000,12,Partner,Rejected,Policy score cutoff,0,0.0,501.4
APP0005812,CUST001846,2025-12-16,Consumer Durable Loan,17000,9,Partner,Approved,,16000,17.39,231.7
APP0005813,CUST000275,2025-08-07,Personal Loan,82000,12,Partner,Approved,,81000,14.16,120.7
APP0005814,CUST001018,2026-05-24,Consumer Durable Loan,10000,9,App,Rejected,Policy score cutoff,0,0.0,383.6
APP0005815,CUST001382,2025-12-03,Two Wheeler Loan,10000,18,App,Approved,,8000,17.08,197.5
APP0005816,CUST001375,2025-12-21,Merchant Loan,53000,12,Partner,Approved,,44000,21.03,290.1
APP0005817,CUST000272,2025-08-13,Personal Loan,116000,18,App,Rejected,Policy score cutoff,0,0.0,393.2
APP0005818,CUST001640,2025-11-08,Merchant Loan,174000,12,App,Approved,,144000,17.31,251.1
APP0005819,CUST002068,2025-11-24,Merchant Loan,204000,24,App,Approved,,184000,18.56,242.6
APP0005820,CUST002041,2025-10-19,Consumer Durable Loan,93000,12,Partner,Approved,,90000,15.11,162.2
APP0005821,CUST000046,2026-02-15,Two Wheeler Loan,55000,12,App,Approved,,46000,17.04,214.3
APP0005822,CUST001387,2026-02-02,Personal Loan,74000,12,Branch,Approved,,65000,20.88,330.9
APP0005823,CUST001410,2025-11-08,Consumer Durable Loan,78000,12,App,Rejected,Affordability policy,0,0.0,242.5
APP0005824,CUST000772,2026-01-23,Personal Loan,141000,24,Referral,Rejected,Affordability policy,0,0.0,299.9
APP0005825,CUST002240,2026-06-02,Two Wheeler Loan,78000,12,App,Rejected,Affordability policy,0,0.0,263.5
APP0005826,CUST000130,2025-10-13,Personal Loan,90000,18,Branch,Approved,,73000,17.63,254.1
APP0005827,CUST000741,2026-01-24,Two Wheeler Loan,73000,18,Referral,Approved,,68000,16.67,161.8
APP0005828,CUST001913,2026-05-16,Merchant Loan,268000,12,App,Approved,,233000,16.44,133.4
APP0005829,CUST001190,2026-02-01,Consumer Durable Loan,46000,18,App,Rejected,Policy score cutoff,0,0.0,400.6
APP0005830,CUST001627,2025-08-27,Personal Loan,87000,6,Partner,Rejected,Policy score cutoff,0,0.0,337.1
APP0005831,CUST001106,2025-10-22,Two Wheeler Loan,48000,12,Branch,Rejected,High recent enquiries,0,0.0,335.2
APP0005832,CUST000473,2025-07-12,Personal Loan,140000,36,Referral,Rejected,Affordability policy,0,0.0,287.5
APP0005833,CUST001536,2025-12-21,Merchant Loan,131000,12,Branch,Approved,,128000,21.32,278.3
APP0005834,CUST001702,2026-02-05,Merchant Loan,81000,36,App,Rejected,Low bureau score,0,0.0,494.8
APP0005835,CUST000991,2026-04-02,Personal Loan,68000,24,App,Approved,,65000,18.41,311.1
APP0005836,CUST000603,2025-09-04,Personal Loan,82000,6,Branch,Rejected,Policy score cutoff,0,0.0,368.2
APP0005837,CUST000916,2025-08-22,Two Wheeler Loan,42000,12,Branch,Rejected,Affordability policy,0,0.0,265.5
APP0005838,CUST000880,2026-03-09,Personal Loan,195000,24,Referral,Rejected,High recent enquiries,0,0.0,327.2
APP0005839,CUST001372,2026-05-16,Personal Loan,143000,6,App,Approved,,117000,17.77,233.4
APP0005840,CUST001756,2026-02-15,Consumer Durable Loan,64000,24,Branch,Approved,,53000,20.8,302.0
APP0005841,CUST001319,2026-01-10,Personal Loan,134000,24,Partner,Rejected,Policy score cutoff,0,0.0,353.3
APP0005842,CUST002123,2026-06-06,Personal Loan,170000,12,Partner,Rejected,Affordability policy,0,0.0,272.3
APP0005843,CUST000046,2026-05-27,Personal Loan,119000,9,App,Rejected,Affordability policy,0,0.0,238.4
APP0005844,CUST000977,2026-05-13,Personal Loan,158000,24,App,Approved,,146000,17.4,228.5
APP0005845,CUST002249,2025-12-17,Two Wheeler Loan,29000,12,App,Approved,,26000,16.59,194.4
APP0005846,CUST002286,2025-08-07,Two Wheeler Loan,69000,18,Partner,Approved,,56000,16.66,251.1
APP0005847,CUST001311,2026-04-19,Merchant Loan,203000,18,Partner,Rejected,Affordability policy,0,0.0,299.2
APP0005848,CUST002445,2026-01-25,Merchant Loan,115000,36,App,Approved,,92000,16.32,184.0
APP0005849,CUST002156,2026-01-23,Consumer Durable Loan,81000,12,App,Approved,,79000,16.62,170.1
APP0005850,CUST001591,2025-11-20,Personal Loan,92000,12,Branch,Approved,,73000,14.2,194.3
APP0005851,CUST001488,2025-09-25,Personal Loan,110000,12,Partner,Approved,,109000,17.1,135.5
APP0005852,CUST000471,2025-07-22,Two Wheeler Loan,46000,36,App,Rejected,Affordability policy,0,0.0,323.6
APP0005853,CUST001188,2025-08-19,Personal Loan,108000,12,Partner,Approved,,100000,18.53,257.4
APP0005854,CUST001568,2026-02-03,Personal Loan,167000,24,Branch,Rejected,Policy score cutoff,0,0.0,440.2
APP0005855,CUST001263,2025-10-20,Two Wheeler Loan,116000,6,App,Approved,,94000,18.82,278.8
APP0005856,CUST001690,2026-04-17,Merchant Loan,128000,6,App,Approved,,105000,19.52,265.2
APP0005857,CUST001073,2025-12-08,Personal Loan,158000,24,Branch,Rejected,Policy score cutoff,0,0.0,403.4
APP0005858,CUST000242,2026-01-25,Two Wheeler Loan,80000,18,Partner,Rejected,Affordability policy,0,0.0,293.8
APP0005859,CUST000573,2025-12-24,Consumer Durable Loan,44000,18,Referral,Rejected,Low bureau score,0,0.0,504.1
APP0005860,CUST002447,2026-06-03,Personal Loan,128000,18,Partner,Rejected,Policy score cutoff,0,0.0,412.1
APP0005861,CUST000593,2026-01-03,Two Wheeler Loan,45000,9,App,Approved,,39000,15.35,199.5
APP0005862,CUST001642,2025-07-02,Personal Loan,146000,18,Partner,Approved,,122000,16.96,202.2
APP0005863,CUST000394,2025-09-27,Two Wheeler Loan,60000,24,Referral,Approved,,49000,23.98,460.8
APP0005864,CUST001118,2025-10-09,Two Wheeler Loan,99000,12,App,Rejected,Affordability policy,0,0.0,244.2
APP0005865,CUST000023,2026-04-27,Merchant Loan,238000,36,App,Rejected,Affordability policy,0,0.0,247.9
APP0005866,CUST000659,2025-10-18,Personal Loan,106000,18,Branch,Approved,,95000,14.7,209.0
APP0005867,CUST000618,2026-02-04,Personal Loan,145000,24,App,Rejected,Affordability policy,0,0.0,279.9
APP0005868,CUST001960,2026-06-21,Personal Loan,105000,18,Referral,Approved,,80000,18.88,233.4
APP0005869,CUST000947,2026-04-20,Two Wheeler Loan,42000,6,App,Approved,,36000,18.8,335.9
APP0005870,CUST001950,2026-02-18,Merchant Loan,219000,12,App,Rejected,Low bureau score,0,0.0,465.6
APP0005871,CUST001930,2026-03-17,Personal Loan,115000,24,App,Rejected,Affordability policy,0,0.0,284.1
