customer_id,state,city,age,employment_type,monthly_income,credit_segment,created_at
CUST002471,Tamil Nadu,Coimbatore,46,Salaried,39586,Emerging,2025-11-29
CUST002472,Karnataka,Bangalore,25,Gig worker,36879,Emerging,2025-01-21
CUST002473,Karnataka,Hubli,45,Small business,12000,Mass,2025-11-13
CUST002474,Karnataka,Hubli,54,Salaried,66426,Prime,2026-03-14
CUST002475,Karnataka,Hubli,29,Salaried,59803,Prime,2025-03-19
CUST002476,Karnataka,Mysore,55,Small business,19418,Mass,2025-06-11
CUST002477,Karnataka,Mysore,27,Salaried,66174,Prime,2026-02-24
CUST002478,Delhi,Delhi,22,Self-employed,46542,Emerging,2025-10-26
CUST002479,Karnataka,Hubli,33,Self-employed,85462,Prime,2025-12-31
CUST002480,Maharashtra,Nagpur,59,Self-employed,85295,Prime,2025-02-23
CUST002481,Gujarat,Ahmedabad,22,Salaried,64909,Prime,2025-10-24
CUST002482,Maharashtra,Nagpur,27,Gig worker,36659,Emerging,2025-09-21
CUST002483,Tamil Nadu,Chennai,28,Salaried,37598,Emerging,2025-09-06
CUST002484,Telangana,Hyderabad,31,Small business,13673,Mass,2025-07-15
CUST002485,Gujarat,Vadodara,60,Salaried,67291,Prime,2025-05-02
CUST002486,Telangana,Warangal,61,Salaried,13782,Mass,2025-01-31
CUST002487,Telangana,Warangal,22,Salaried,35184,Emerging,2025-07-26
CUST002488,Tamil Nadu,Madurai,41,Small business,39361,Emerging,2025-10-04
CUST002489,Maharashtra,Mumbai,47,Salaried,41042,Emerging,2025-12-10
CUST002490,Karnataka,Mysore,43,Salaried,81441,Prime,2026-03-15
CUST002491,Karnataka,Mysore,37,Gig worker,16852,Mass,2025-04-09
CUST002492,Karnataka,Hubli,28,Salaried,37717,Emerging,2025-05-07
CUST002493,Telangana,Warangal,28,Self-employed,54176,Prime,2026-01-01
CUST002494,Karnataka,Bangalore,49,Salaried,31269,Emerging,2025-06-08
CUST002495,Karnataka,Bangalore,45,Self-employed,85510,Prime,2025-03-21
CUST002496,Maharashtra,Pune,42,Salaried,19918,Mass,2026-05-01
CUST002497,Delhi,Delhi,39,Salaried,52656,Prime,2026-04-14
CUST002498,Telangana,Warangal,26,Salaried,80353,Prime,2025-12-18
CUST002499,Gujarat,Surat,56,Salaried,64495,Prime,2025-06-20
CUST002500,Tamil Nadu,Coimbatore,38,Salaried,55272,Prime,2025-03-13
